# File generated by CMD 2.3 (http://stev.oapd.inaf.it/cmd) on Fri Sep 14 04:10:09 CEST 2012
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
#  but see Girardi et al. (2004, A&A 422, 205) for SDSS-specific details
# Photometric system: SDSS <i>ugriz</i>
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00010		Age = 	1.000e+10 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z	C/O	M_hec	period	pmode	logMdot	int_IMF
	10.00	0.8810090423	0.7765	3.1254	3.6484	0.7422	-3.044	0.444	-1.838	-2.828	-3.196	-3.401	0.4787	0.0000	18.4	1	-11.858	3.1036570072
	10.00	0.8810091019	0.7765	2.6145	3.6802	1.3805	-1.766	0.756	-0.930	-1.672	-1.946	-2.093	0.4731	0.0000	6.0	1	-11.789	3.1036570072
	10.00	0.8810276389	0.7453	2.7666	3.6727	1.1805	-2.146	0.584	-1.234	-2.031	-2.327	-2.486	0.4731	0.5295	8.4	1	-12.022	3.1036634445
	10.00	0.8810349703	0.6982	2.8168	3.6707	1.0940	-2.272	0.531	-1.335	-2.150	-2.451	-2.614	0.4731	0.5367	9.6	1	-12.369	3.1036660671
	10.00	0.8810394406	0.6171	2.9783	3.6691	0.8726	-2.676	0.246	-1.704	-2.548	-2.859	-3.026	0.4731	0.5414	13.8	1	-13.046	3.1036677361
	10.00	0.8810396194	0.6171	2.9581	3.7686	1.2906	-2.625	-1.091	-2.367	-2.665	-2.754	-2.787	0.3668	0.5435	6.6	1	-12.974	3.1036677361
	10.00	0.8810398579	0.5830	3.2377	3.7895	1.0701	-3.324	-1.862	-3.179	-3.379	-3.419	-3.437	0.3668	0.5435	9.6	1	-13.294	3.1036679745
	10.00	0.8810400963	0.5484	3.5175	3.8060	0.8295	-4.024	-2.615	-3.969	-4.082	-4.080	-4.096	0.3668	0.5435	14.4	1	-13.127	3.1036679745
	10.00	0.8810402155	0.5484	3.5196	3.8210	0.8876	-4.029	-2.683	-4.035	-4.077	-4.044	-4.054	0.3668	0.5435	13.0	1	-13.539	3.1036679745
#	Isochrone	Z = 0.00050		Age = 	1.000e+10 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z	C/O	M_hec	period	pmode	logMdot	int_IMF
	10.00	0.1500000060	0.1500	-2.2956	3.5898	5.2148	10.509	14.733	12.238	10.905	10.392	10.096	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	10.00	0.2000000030	0.2000	-1.9902	3.6133	5.1286	9.745	13.344	11.181	10.032	9.594	9.343	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	10.00	0.2500000000	0.2500	-1.7846	3.6257	5.0694	9.232	12.609	10.539	9.475	9.070	8.840	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	10.00	0.3000000119	0.3000	-1.6398	3.6344	5.0386	8.870	12.096	10.093	9.082	8.700	8.486	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	10.00	0.3499999940	0.3500	-1.5155	3.6420	5.0114	8.559	11.655	9.709	8.745	8.383	8.182	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	10.00	0.4000000060	0.4000	-1.3970	3.6489	4.9785	8.263	11.237	9.345	8.424	8.082	7.893	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	10.00	0.4499999881	0.4500	-1.2557	3.6579	4.9246	7.909	10.717	8.911	8.045	7.725	7.551	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	10.00	0.5000000000	0.5000	-1.1087	3.6696	4.8702	7.542	10.135	8.441	7.644	7.353	7.198	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	10.00	0.5500000119	0.5500	-0.9355	3.6887	4.8145	7.109	9.367	7.868	7.167	6.916	6.790	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	10.00	0.6000000238	0.5998	-0.7488	3.7127	4.7615	6.642	8.520	7.259	6.665	6.458	6.364	0.4787	0.0000	0.0	1	-13.074	2.9573988914
	10.00	0.6149890423	0.6148	-0.6900	3.7204	4.7445	6.495	8.259	7.071	6.510	6.317	6.233	0.4787	0.0000	0.0	1	-12.947	2.9684338570
	10.00	0.6431552172	0.6429	-0.5795	3.7349	4.7111	6.219	7.801	6.732	6.230	6.060	5.993	0.4787	0.0000	0.0	1	-12.717	2.9878852367
	10.00	0.6684661508	0.6681	-0.4805	3.7475	4.6792	5.971	7.408	6.434	5.982	5.833	5.780	0.4787	0.0000	0.0	1	-12.519	3.0040204525
	10.00	0.6916552782	0.6912	-0.3888	3.7590	4.6483	5.742	7.077	6.167	5.759	5.627	5.587	0.4787	0.0000	0.0	1	-12.344	3.0177969933
	10.00	0.7131652236	0.7126	-0.3026	3.7693	4.6167	5.526	6.778	5.919	5.549	5.434	5.405	0.4787	0.0000	0.0	1	-12.191	3.0297989845
	10.00	0.7334329486	0.7328	-0.2196	3.7788	4.5840	5.319	6.509	5.684	5.348	5.247	5.229	0.4787	0.0000	0.0	1	-12.047	3.0404825211
	10.00	0.7527270913	0.7520	-0.1381	3.7878	4.5494	5.115	6.266	5.458	5.151	5.063	5.055	0.4787	0.0000	0.0	1	-11.910	3.0501341820
	10.00	0.7713907957	0.7705	-0.0561	3.7961	4.5114	4.910	6.025	5.231	4.952	4.877	4.878	0.4787	0.0000	0.0	1	-11.785	3.0590248108
	10.00	0.7756471038	0.7748	-0.0367	3.7980	4.5017	4.862	5.969	5.178	4.905	4.832	4.836	0.4787	0.0000	0.0	1	-11.757	3.0609943867
	10.00	0.7843725085	0.7834	0.0051	3.8019	4.4807	4.757	5.853	5.063	4.803	4.736	4.744	0.4787	0.0000	0.0	1	-11.705	3.0649666786
	10.00	0.8035655618	0.8024	0.1050	3.8107	4.4263	4.508	5.590	4.790	4.557	4.505	4.523	0.4787	0.0000	0.0	1	-11.605	3.0734078884
	10.00	0.8150388002	0.8137	0.1690	3.8157	4.3881	4.348	5.423	4.616	4.398	4.355	4.378	0.4787	0.0000	0.0	1	-11.559	3.0782611370
	10.00	0.8274058700	0.8259	0.2446	3.8210	4.3405	4.159	5.228	4.411	4.211	4.176	4.206	0.4787	0.0000	0.0	1	-11.525	3.0833382607
	10.00	0.8400889039	0.8384	0.3298	3.8265	4.2837	3.946	5.012	4.181	3.999	3.974	4.010	0.4787	0.0000	0.0	1	-11.508	3.0883858204
	10.00	0.8436853886	0.8419	0.3551	3.8279	4.2656	3.882	4.949	4.113	3.936	3.913	3.951	0.4787	0.0000	0.0	1	-11.508	3.0897889137
	10.00	0.8469061255	0.8450	0.3791	3.8288	4.2470	3.822	4.891	4.050	3.876	3.855	3.894	0.4787	0.0000	0.0	1	-11.508	3.0910348892
	10.00	0.8478789926	0.8460	0.3866	3.8290	4.2408	3.803	4.873	4.030	3.857	3.836	3.876	0.4787	0.0000	0.0	1	-11.509	3.0914094448
	10.00	0.8513488173	0.8494	0.4142	3.8298	4.2179	3.734	4.806	3.957	3.787	3.769	3.809	0.4787	0.0000	0.0	1	-11.511	3.0927379131
	10.00	0.8633150458	0.8610	0.5268	3.8285	4.1063	3.453	4.536	3.672	3.502	3.483	3.522	0.4787	0.0000	0.1	1	-11.534	3.0972356796
	10.00	0.8694710732	0.8669	0.6001	3.8208	4.0051	3.270	4.372	3.503	3.313	3.282	3.313	0.4787	0.0000	0.1	1	-11.552	3.0995001793
	10.00	0.8738169670	0.8710	0.6661	3.8067	3.8846	3.105	4.243	3.370	3.139	3.087	3.102	0.4787	0.0000	0.1	1	-11.569	3.1010789871
	10.00	0.8756470680	0.8727	0.6985	3.7959	3.8102	3.024	4.194	3.316	3.054	2.985	2.987	0.4787	0.0000	0.1	1	-11.576	3.1017391682
	10.00	0.8772616982	0.8742	0.7307	3.7812	3.7199	2.943	4.170	3.277	2.969	2.877	2.862	0.4787	0.0000	0.1	1	-11.583	3.1023192406
	10.00	0.8786311150	0.8754	0.7630	3.7659	3.6268	2.862	4.172	3.244	2.885	2.769	2.737	0.4787	0.0000	0.1	1	-11.589	3.1028094292
	10.00	0.8798425198	0.8765	0.7994	3.7525	3.5374	2.772	4.165	3.199	2.794	2.657	2.608	0.4787	0.0000	0.1	1	-11.594	3.1032416821
	10.00	0.8809700608	0.8775	0.8557	3.7419	3.4393	2.631	4.120	3.100	2.655	2.501	2.440	0.4787	0.0000	0.2	1	-11.599	3.1036429405
	10.00	0.8817135096	0.8781	0.9143	3.7375	3.3633	2.484	4.018	2.971	2.510	2.349	2.282	0.4787	0.0000	0.2	1	-11.603	3.1039071083
	10.00	0.8823580146	0.8786	0.9753	3.7347	3.2912	2.332	3.895	2.829	2.358	2.192	2.122	0.4787	0.0000	0.2	1	-11.605	3.1041357517
	10.00	0.8828863502	0.8789	1.0329	3.7324	3.2247	2.188	3.774	2.694	2.215	2.045	1.973	0.4787	0.0000	0.2	1	-11.608	3.1043226719
	10.00	0.8833872080	0.8793	1.0924	3.7306	3.1582	2.039	3.644	2.552	2.067	1.895	1.820	0.4787	0.0000	0.3	1	-11.609	3.1044998169
	10.00	0.8838542104	0.8795	1.1533	3.7290	3.0908	1.887	3.508	2.406	1.915	1.740	1.663	0.4787	0.0000	0.3	1	-11.611	3.1046648026
	10.00	0.8842594624	0.8797	1.2138	3.7272	3.0234	1.735	3.374	2.261	1.765	1.587	1.508	0.4787	0.0000	0.3	1	-11.612	3.1048078537
	10.00	0.8846402168	0.8799	1.2737	3.7255	2.9569	1.586	3.243	2.118	1.616	1.435	1.354	0.4787	0.0000	0.4	1	-11.613	3.1049420834
	10.00	0.8849884272	0.8799	1.3336	3.7238	2.8902	1.436	3.118	1.976	1.467	1.283	1.200	0.4787	0.0000	0.4	1	-11.614	3.1050648689
	10.00	0.8852676749	0.8799	1.3912	3.7220	2.8254	1.292	3.002	1.841	1.324	1.137	1.052	0.4787	0.0000	0.5	1	-11.614	3.1051630974
	10.00	0.8855324984	0.8799	1.4488	3.7202	2.7604	1.148	2.885	1.706	1.182	0.992	0.904	0.4787	0.0000	0.5	1	-11.614	3.1052563190
	10.00	0.8857790828	0.8797	1.5081	3.7184	2.6938	1.000	2.765	1.567	1.035	0.842	0.751	0.4787	0.0000	0.6	1	-11.613	3.1053431034
	10.00	0.8860057592	0.8795	1.5677	3.7164	2.6262	0.851	2.645	1.428	0.888	0.691	0.598	0.4787	0.0000	0.7	1	-11.613	3.1054227352
	10.00	0.8862065077	0.8793	1.6256	3.7145	2.5604	0.706	2.529	1.294	0.745	0.545	0.449	0.4787	0.0000	0.8	1	-11.611	3.1054930687
	10.00	0.8863730431	0.8790	1.6822	3.7125	2.4957	0.565	2.417	1.163	0.606	0.402	0.303	0.4787	0.0000	0.9	1	-11.610	3.1055517197
	10.00	0.8865334392	0.8786	1.7396	3.7105	2.4302	0.421	2.305	1.030	0.464	0.256	0.155	0.4787	0.0000	1.0	1	-11.609	3.1056079865
	10.00	0.8866786957	0.8781	1.7983	3.7083	2.3623	0.274	2.194	0.896	0.319	0.108	0.003	0.4787	0.0000	1.1	1	-11.607	3.1056590080
	10.00	0.8868023157	0.8775	1.8540	3.7062	2.2982	0.135	2.087	0.769	0.181	-0.034	-0.141	0.4787	0.0000	1.2	1	-11.604	3.1057021618
	10.00	0.8869230151	0.8768	1.9105	3.7039	2.2322	-0.006	1.982	0.641	0.043	-0.177	-0.287	0.4787	0.0000	1.4	1	-11.602	3.1057446003
	10.00	0.8870288730	0.8761	1.9636	3.7019	2.1705	-0.139	1.882	0.521	-0.088	-0.312	-0.425	0.4787	0.0000	1.5	1	-11.599	3.1057817936
	10.00	0.8871312737	0.8752	1.9975	3.7007	2.1314	-0.224	1.816	0.443	-0.172	-0.397	-0.512	0.4787	0.0000	1.6	1	-11.595	3.1058175564
	10.00	0.8872238994	0.8744	1.9713	3.7022	2.1633	-0.158	1.859	0.499	-0.108	-0.331	-0.443	0.4787	0.0000	1.5	1	-11.591	3.1058499813
	10.00	0.8873178363	0.8736	2.0317	3.6997	2.0923	-0.309	1.750	0.364	-0.256	-0.484	-0.600	0.4787	0.0000	1.7	1	-11.588	3.1058828831
	10.00	0.8874056935	0.8726	2.0926	3.6970	2.0202	-0.461	1.652	0.231	-0.402	-0.636	-0.756	0.4787	0.0000	2.0	1	-11.585	3.1059136391
	10.00	0.8874889016	0.8714	2.1557	3.6944	1.9461	-0.619	1.551	0.093	-0.555	-0.794	-0.918	0.4787	0.0000	2.2	1	-11.581	3.1059429646
	10.00	0.8875615597	0.8701	2.2163	3.6917	1.8741	-0.771	1.460	-0.037	-0.701	-0.946	-1.074	0.4787	0.0000	2.5	1	-11.578	3.1059682369
	10.00	0.8876317143	0.8684	2.2827	3.6888	1.7951	-0.937	1.361	-0.180	-0.861	-1.112	-1.245	0.4787	0.0000	2.9	1	-11.574	3.1059927940
	10.00	0.8876913786	0.8666	2.3456	3.6859	1.7199	-1.094	1.268	-0.314	-1.012	-1.270	-1.407	0.4787	0.0000	3.3	1	-11.570	3.1060137749
	10.00	0.8877486587	0.8644	2.4116	3.6827	1.6400	-1.259	1.176	-0.452	-1.171	-1.435	-1.577	0.4787	0.0000	3.8	1	-11.566	3.1060338020
	10.00	0.8877946734	0.8621	2.4744	3.6796	1.5637	-1.416	1.091	-0.583	-1.321	-1.593	-1.739	0.4787	0.0000	4.3	1	-11.563	3.1060497761
	10.00	0.8878399134	0.8593	2.5401	3.6762	1.4830	-1.580	1.006	-0.717	-1.477	-1.757	-1.909	0.4787	0.0000	4.9	1	-11.561	3.1060657501
	10.00	0.8878738880	0.8566	2.5997	3.6730	1.4092	-1.729	0.944	-0.834	-1.616	-1.904	-2.061	0.4787	0.0000	5.6	1	-11.561	3.1060776711
	10.00	0.8879101276	0.8529	2.6668	3.6695	1.3261	-1.897	0.879	-0.964	-1.771	-2.069	-2.232	0.4787	0.0000	6.5	1	-11.562	3.1060903072
	10.00	0.8879412413	0.8489	2.7303	3.6660	1.2465	-2.056	0.822	-1.085	-1.917	-2.224	-2.393	0.4787	0.0000	7.7	1	-11.566	3.1061012745
	10.00	0.8879683018	0.8444	2.7940	3.6625	1.1664	-2.215	0.769	-1.205	-2.063	-2.379	-2.555	0.4787	0.0000	8.9	1	-11.575	3.1061105728
	10.00	0.8879932165	0.8391	2.8599	3.6586	1.0821	-2.380	0.722	-1.326	-2.213	-2.540	-2.723	0.4787	0.0000	10.3	1	-11.590	3.1061193943
	10.00	0.8880166411	0.8327	2.9275	3.6542	0.9940	-2.549	0.685	-1.445	-2.365	-2.705	-2.895	0.4787	0.0000	12.0	1	-11.613	3.1061275005
	10.00	0.8880372047	0.8252	2.9932	3.6504	0.9088	-2.713	0.653	-1.559	-2.513	-2.865	-3.063	0.4787	0.0000	13.9	1	-11.648	3.1061346531
	10.00	0.8880560398	0.8165	3.0606	3.6461	0.8199	-2.881	0.635	-1.668	-2.658	-3.024	-3.231	0.4787	0.0000	16.2	1	-11.699	3.1061413288
	10.00	0.8880724907	0.8062	3.1256	3.6423	0.7341	-3.044	0.615	-1.774	-2.799	-3.179	-3.393	0.4787	0.0000	18.9	1	-11.769	3.1061470509
	10.00	0.8880873919	0.7941	3.1916	3.6379	0.6439	-3.209	0.615	-1.873	-2.937	-3.333	-3.557	0.4787	0.0000	22.1	1	-11.174	3.1061522961
	10.00	0.8881002665	0.7804	3.2500	3.6343	0.5636	-3.355	0.609	-1.964	-3.062	-3.471	-3.703	0.4787	0.0000	25.4	1	-10.648	3.1061568260
	10.00	0.8881002665	0.7812	1.6969	3.7529	2.5914	0.528	1.992	0.921	0.534	0.403	0.356	0.4787	0.0000	0.7	1	-11.721	3.1061568260
	10.00	0.8881880641	0.7813	1.7153	3.7485	2.5554	0.482	1.978	0.893	0.490	0.351	0.299	0.4787	0.0000	0.8	1	-11.720	3.1061875820
	10.00	0.8882989883	0.7815	1.7212	3.7478	2.5468	0.467	1.970	0.882	0.476	0.335	0.283	0.4787	0.0000	0.8	1	-11.719	3.1062262058
	10.00	0.8883730769	0.7815	1.7243	3.7475	2.5426	0.459	1.965	0.876	0.468	0.327	0.274	0.4787	0.0000	0.8	1	-11.719	3.1062521935
	10.00	0.8884181976	0.7816	1.7250	3.7476	2.5424	0.457	1.962	0.873	0.466	0.326	0.273	0.4787	0.0000	0.8	1	-11.719	3.1062679291
	10.00	0.8885481358	0.7818	1.7264	3.7482	2.5432	0.454	1.954	0.867	0.462	0.323	0.270	0.4787	0.0000	0.8	1	-11.718	3.1063132286
	10.00	0.8886841536	0.7819	1.7263	3.7492	2.5477	0.454	1.945	0.862	0.462	0.324	0.273	0.4787	0.0000	0.8	1	-11.717	3.1063606739
	10.00	0.8888266683	0.7821	1.7258	3.7505	2.5533	0.455	1.936	0.858	0.463	0.327	0.278	0.4787	0.0000	0.8	1	-11.715	3.1064105034
	10.00	0.8889735937	0.7823	1.7257	3.7516	2.5583	0.456	1.930	0.853	0.462	0.329	0.281	0.4787	0.0000	0.8	1	-11.714	3.1064617634
	10.00	0.8891257644	0.7825	1.7262	3.7526	2.5618	0.455	1.924	0.848	0.461	0.329	0.282	0.4787	0.0000	0.8	1	-11.713	3.1065149307
	10.00	0.8892794251	0.7827	1.7275	3.7532	2.5627	0.451	1.917	0.842	0.457	0.326	0.280	0.4787	0.0000	0.8	1	-11.712	3.1065685749
	10.00	0.8893525600	0.7827	1.7286	3.7532	2.5620	0.448	1.914	0.839	0.454	0.324	0.278	0.4787	0.0000	0.8	1	-11.712	3.1065940857
	10.00	0.8894037008	0.7828	1.7296	3.7531	2.5606	0.446	1.912	0.837	0.452	0.321	0.275	0.4787	0.0000	0.8	1	-11.711	3.1066117287
	10.00	0.8895031810	0.7829	1.7321	3.7528	2.5567	0.440	1.908	0.832	0.446	0.314	0.268	0.4787	0.0000	0.8	1	-11.711	3.1066465378
	10.00	0.8896023035	0.7830	1.7354	3.7521	2.5508	0.432	1.904	0.827	0.438	0.305	0.258	0.4787	0.0000	0.8	1	-11.710	3.1066811085
	10.00	0.8897035122	0.7832	1.7395	3.7512	2.5431	0.421	1.900	0.820	0.428	0.293	0.245	0.4787	0.0000	0.8	1	-11.709	3.1067163944
	10.00	0.8898091316	0.7833	1.7447	3.7501	2.5334	0.408	1.893	0.811	0.415	0.279	0.229	0.4787	0.0000	0.8	1	-11.708	3.1067531109
	10.00	0.8899190426	0.7834	1.7517	3.7486	2.5206	0.391	1.889	0.801	0.398	0.259	0.208	0.4787	0.0000	0.8	1	-11.708	3.1067912579
	10.00	0.8900365233	0.7836	1.7607	3.7469	2.5049	0.368	1.882	0.786	0.377	0.235	0.181	0.4787	0.0000	0.9	1	-11.707	3.1068322659
	10.00	0.8901963830	0.7838	1.7747	3.7443	2.4808	0.333	1.871	0.763	0.343	0.197	0.140	0.4787	0.0000	0.9	1	-11.706	3.1068878174
	10.00	0.8902444243	0.7838	1.7798	3.7434	2.4721	0.321	1.867	0.754	0.331	0.183	0.125	0.4787	0.0000	0.9	1	-11.706	3.1069045067
	10.00	0.8903077841	0.7839	1.7870	3.7422	2.4601	0.303	1.860	0.742	0.314	0.164	0.104	0.4787	0.0000	0.9	1	-11.705	3.1069266796
	10.00	0.8906079531	0.7843	1.8637	3.7325	2.3446	0.111	1.762	0.596	0.127	-0.040	-0.112	0.4787	0.0000	1.1	1	-11.704	3.1070311069
	10.00	0.8906316757	0.7843	1.8958	3.7290	2.2985	0.031	1.717	0.532	0.049	-0.125	-0.201	0.4787	0.0000	1.2	1	-11.705	3.1070392132
	10.00	0.8906446695	0.7843	1.9384	3.7245	2.2380	-0.076	1.656	0.448	-0.055	-0.237	-0.319	0.4787	0.0000	1.4	1	-11.706	3.1070437431
	10.00	0.8906486630	0.7843	1.9758	3.7209	2.1863	-0.169	1.614	0.375	-0.144	-0.333	-0.420	0.4787	0.0000	1.5	1	-11.706	3.1070451736
	10.00	0.8906516433	0.7843	2.0312	3.7159	2.1108	-0.308	1.546	0.266	-0.277	-0.475	-0.569	0.4787	0.0000	1.7	1	-11.708	3.1070461273
	10.00	0.8906541467	0.7843	2.1116	3.7100	2.0067	-0.509	1.430	0.100	-0.472	-0.680	-0.782	0.4787	0.0000	2.0	1	-11.710	3.1070470810
	10.00	0.8906566501	0.7843	2.1929	3.7049	1.9054	-0.712	1.307	-0.072	-0.669	-0.888	-0.997	0.4787	0.0000	2.4	1	-11.712	3.1070480347
	10.00	0.8906602263	0.7843	2.2597	3.7008	1.8221	-0.879	1.206	-0.212	-0.832	-1.059	-1.173	0.4787	0.0000	2.8	1	-11.715	3.1070492268
	10.00	0.8906611800	0.7843	2.2726	3.7000	1.8060	-0.912	1.186	-0.240	-0.863	-1.092	-1.207	0.4787	0.0000	2.9	1	-11.716	3.1070494652
	10.00	0.8906741738	0.7844	2.2161	3.7038	1.8774	-0.770	1.268	-0.122	-0.726	-0.947	-1.058	0.4787	0.0000	2.5	1	-11.713	3.1070539951
	10.00	0.8906779289	0.7844	2.2107	3.7041	1.8844	-0.757	1.276	-0.111	-0.713	-0.933	-1.043	0.4787	0.0000	2.5	1	-11.713	3.1070554256
	10.00	0.8907167912	0.7844	2.2824	3.6995	1.7941	-0.936	1.173	-0.260	-0.886	-1.116	-1.233	0.4787	0.0000	2.9	1	-11.716	3.1070687771
	10.00	0.8907396793	0.7844	2.3697	3.6939	1.6843	-1.154	1.075	-0.434	-1.093	-1.335	-1.459	0.4787	0.0000	3.5	1	-11.720	3.1070768833
	10.00	0.8907582164	0.7845	2.4497	3.6889	1.5845	-1.354	0.982	-0.594	-1.282	-1.534	-1.667	0.4787	0.0000	4.2	1	-11.725	3.1070833206
	10.00	0.8907732368	0.7845	2.5235	3.6842	1.4919	-1.539	0.901	-0.740	-1.456	-1.719	-1.858	0.4787	0.0000	4.9	1	-11.732	3.1070885658
	10.00	0.8907828331	0.7845	2.5747	3.6809	1.4277	-1.667	0.850	-0.838	-1.576	-1.847	-1.992	0.4787	0.0000	5.5	1	-11.737	3.1070919037
	10.00	0.8907932043	0.7845	2.6359	3.6768	1.3497	-1.820	0.797	-0.953	-1.719	-2.001	-2.152	0.4787	0.0000	6.3	1	-11.744	3.1070954800
	10.00	0.8908035755	0.7845	2.7117	3.6715	1.2531	-2.009	0.746	-1.091	-1.892	-2.186	-2.346	0.4787	0.0000	7.5	1	-11.755	3.1070990562
	10.00	0.8908103704	0.7845	2.7777	3.6673	1.1703	-2.174	0.700	-1.211	-2.041	-2.347	-2.514	0.4787	0.0000	8.7	1	-11.766	3.1071014404
	10.00	0.8908161521	0.7845	2.8412	3.6631	1.0897	-2.333	0.664	-1.323	-2.183	-2.501	-2.675	0.4787	0.0000	10.0	1	-11.779	3.1071033478
	10.00	0.8908209205	0.7845	2.9010	3.6588	1.0127	-2.483	0.640	-1.425	-2.316	-2.645	-2.828	0.4787	0.0000	11.4	1	-11.795	3.1071050167
	10.00	0.8908254504	0.7845	2.9589	3.6548	0.9391	-2.627	0.620	-1.522	-2.445	-2.786	-2.975	0.4787	0.0000	13.0	1	-11.812	3.1071066856
	10.00	0.8908303380	0.7845	3.0175	3.6509	0.8648	-2.774	0.600	-1.620	-2.576	-2.928	-3.125	0.4787	0.0000	14.9	1	-11.833	3.1071083546
	10.00	0.8908350468	0.7846	3.0914	3.6456	0.7696	-2.959	0.598	-1.731	-2.731	-3.102	-3.309	0.4787	0.0000	17.6	1	-11.864	3.1071100235
	10.00	0.8908358216	0.7846	3.1169	3.6437	0.7365	-3.022	0.600	-1.768	-2.784	-3.161	-3.372	0.4787	0.0000	18.6	1	-11.827	3.1071102619
	10.00	0.8908361197	0.7846	3.1295	3.6429	0.7206	-3.054	0.599	-1.788	-2.811	-3.190	-3.404	0.4787	0.0000	19.2	1	-11.717	3.1071102619
	10.00	0.8908361197	0.7846	2.6209	3.6785	1.3717	-1.782	0.796	-0.931	-1.686	-1.964	-2.112	0.4727	0.0000	6.1	1	-11.741	3.1071102619
	10.00	0.8908550143	0.7533	2.7739	3.6706	1.1695	-2.165	0.637	-1.232	-2.045	-2.343	-2.505	0.4727	0.5298	8.6	1	-11.968	3.1071169376
	10.00	0.8908625245	0.7084	2.8400	3.6673	1.0634	-2.330	0.581	-1.359	-2.198	-2.506	-2.673	0.4726	0.5369	10.2	1	-12.303	3.1071195602
	10.00	0.8908671141	0.6419	2.9139	3.6675	0.9475	-2.515	0.435	-1.535	-2.383	-2.694	-2.862	0.4726	0.5417	12.2	1	-12.827	3.1071209908
	10.00	0.8908674121	0.6194	3.0565	3.7156	0.9819	-2.871	-0.807	-2.303	-2.865	-3.065	-3.160	0.4201	0.5429	11.4	1	-13.002	3.1071212292
	10.00	0.8908677101	0.5935	3.2320	3.7249	0.8251	-3.310	-1.335	-2.811	-3.325	-3.504	-3.587	0.4201	0.5431	14.8	1	-12.970	3.1071212292
	10.00	0.8908680081	0.5678	3.4061	3.7321	0.6605	-3.745	-1.805	-3.294	-3.774	-3.937	-4.012	0.4201	0.5432	19.6	1	-11.900	3.1071214676
	10.00	0.8908682466	0.5514	3.5168	3.7387	0.5636	-4.022	-2.128	-3.616	-4.061	-4.209	-4.277	0.4201	0.5433	23.2	1	-11.287	3.1071214676
#	Isochrone	Z = 0.00060		Age = 	1.000e+10 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z	C/O	M_hec	period	pmode	logMdot	int_IMF
	10.00	0.1500000060	0.1500	-2.3044	3.5871	5.2128	10.531	14.859	12.304	10.944	10.420	10.118	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	10.00	0.2000000030	0.2000	-2.0015	3.6101	5.1271	9.774	13.439	11.246	10.073	9.625	9.369	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	10.00	0.2500000000	0.2500	-1.7986	3.6222	5.0694	9.267	12.719	10.615	9.523	9.108	8.872	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	10.00	0.3000000119	0.3000	-1.6525	3.6309	5.0373	8.901	12.202	10.163	9.126	8.735	8.515	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	10.00	0.3499999940	0.3500	-1.5279	3.6385	5.0098	8.590	11.762	9.778	8.788	8.418	8.211	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	10.00	0.4000000060	0.4000	-1.4047	3.6455	4.9729	8.282	11.331	9.401	8.456	8.106	7.911	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	10.00	0.4499999881	0.4500	-1.2649	3.6547	4.9207	7.932	10.816	8.965	8.078	7.752	7.573	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	10.00	0.5000000000	0.5000	-1.1167	3.6666	4.8659	7.562	10.228	8.490	7.673	7.376	7.217	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	10.00	0.5500000119	0.5500	-0.9434	3.6855	4.8096	7.128	9.459	7.910	7.193	6.937	6.807	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	10.00	0.6000000238	0.5998	-0.7565	3.7097	4.7574	6.661	8.598	7.292	6.685	6.475	6.377	0.4787	0.0000	0.0	1	-13.074	2.9573988914
	10.00	0.6172657013	0.6170	-0.6893	3.7187	4.7385	6.493	8.297	7.078	6.508	6.313	6.227	0.4787	0.0000	0.0	1	-12.928	2.9700670242
	10.00	0.6459546089	0.6457	-0.5781	3.7335	4.7060	6.215	7.826	6.733	6.223	6.052	5.984	0.4787	0.0000	0.0	1	-12.695	2.9897298813
	10.00	0.6717508435	0.6714	-0.4783	3.7464	4.6749	5.966	7.425	6.431	5.973	5.823	5.769	0.4787	0.0000	0.0	1	-12.494	3.0060279369
